Issue key,Issue id,Status,Reporter,Created_x,Due Date,Resolved,Customer,Type of Request,time_on_codebusters,time_outside_codebusters,comminicate_created
CI-6781,387597,Closed,marscholl,2022-04-29 15:55:00,06/May/22 12:00 AM,2022-06-10 17:10:00,OBB,Service Request (SR),16030.000000000002,1183.0,2022-05-09 15:31:00
CI-6908,393461,Closed,yutaka,2022-05-24 05:26:00,27/May/22 12:00 AM,2022-06-13 04:06:00,Porsche,Service Request (SR),2670.0,26050.0,2022-05-26 01:56:00
CI-6783,387754,Closed,aklabisz,2022-05-02 10:35:00,09/May/22 12:00 AM,2022-06-13 12:14:00,Rheinmetall,Service Request (SR),23299.0,40052.0,2022-05-18 16:25:00
CI-6870,391747,Closed,yutaka,2022-05-17 05:39:00,19/May/22 12:00 AM,2022-06-15 02:08:00,Continental,Incident Request (IR),706.0,40257.0,2022-05-18 15:22:00
CI-6939,394390,Closed,yutaka,2022-05-30 04:46:00,03/Jun/22 12:00 AM,2022-06-15 02:25:00,Endress Hauser,Incident Request (IR),4057.0000000000005,17061.000000000004,2022-06-07 09:43:00
CI-6941,394688,Closed,yutaka,2022-05-31 02:53:00,03/Jun/22 12:00 AM,2022-06-16 08:34:00,Continental,Incident Request (IR),724.0,10757.0,2022-06-15 12:03:00
CI-6932,394090,Closed,yutaka,2022-05-27 02:50:00,31/May/22 12:00 AM,2022-06-17 03:10:00,Amadeus,Service Request (SR),320.0,29940.0,2022-05-27 08:10:00
CI-6933,394093,Closed,yutaka,2022-05-27 04:22:00,31/May/22 12:00 AM,2022-06-17 03:13:00,CMS Hasche Sigle,Incident Request (IR),4963.0,25208.0,2022-05-30 15:05:00
CI-6839,390305,Closed,guinoo,2022-05-13 05:05:00,20/May/22 12:00 AM,2022-06-17 10:11:00,Munckhof,Service Request (SR),43231.0,1.0000000000000002,2022-06-17 10:10:00
CI-6880,392675,Closed,yutaka,2022-05-19 02:05:00,24/May/22 12:00 AM,2022-06-20 04:36:00,ArcelorMittal,Service Request (SR),7691.0,35243.0,2022-06-02 09:30:00
CI-7000,397236,Closed,hilbich,2022-06-14 11:09:00,21/Jun/22 12:00 AM,2022-06-20 10:02:00,BCD,Incident Request (IR),8512.000000000002,61.00000000000001,2022-06-20 09:01:00
CI-6998,397034,Closed,devries,2022-06-13 11:21:00,13/Jun/22 12:00 AM,2022-06-20 10:26:00,VW,Service Request (SR),10025.0,0.0,2022-06-20 10:26:00
CI-6891,392824,Closed,yutaka,2022-05-19 11:40:00,20/May/22 12:00 AM,2022-06-21 05:03:00,Eberspacher,Service Request (SR),4215.000000000001,15967.000000000002,2022-06-10 02:56:00
CI-6498,372031,Closed,ssanz,2022-02-25 12:38:00,02/Mar/22 12:00 AM,2022-06-21 09:06:00,Allianz,Incident Request (IR),136941.00000000003,52658.0,2022-06-20 10:48:00
CI-6929,393937,Closed,ngraf,2022-05-26 03:18:00,31/May/22 12:00 AM,2022-06-21 11:24:00,OBB,Incident Request (IR),27996.0,9930.0,2022-06-20 17:15:00
CI-7019,398246,Closed,fkazmierczak,2022-06-21 10:50:00,30/Jun/22 12:00 AM,2022-06-21 15:11:00,TUI AG,Service Request (SR),261.00000000000006,0.0,2022-06-21 15:11:00
CI-6828,389982,Closed,aruizrobles,2022-05-11 17:12:00,18/May/22 12:00 AM,2022-06-21 18:42:00,Rhenus,Service Request (SR),46856.0,2364.0,2022-06-20 10:31:00
CI-6915,393637,Closed,shimizu,2022-05-25 04:55:00,01/Jun/22 12:00 AM,2022-06-22 09:38:00,Product Management,Service Request (SR),38094.0,2509.0,2022-06-20 15:54:00
CI-7013,397958,Closed,yutaka,2022-06-20 05:17:00,21/Jun/22 12:00 AM,2022-06-23 09:53:00,ProcurX,Service Request (SR),97.0,4499.0,2022-06-23 03:54:00
CI-7025,398609,Closed,yutaka,2022-06-23 02:29:00,29/Jun/22 12:00 AM,2022-06-23 10:29:00,ProcurX,Service Request (SR),65.00000000000001,415.0,2022-06-23 03:34:00
CI-6957,395332,Closed,ssanz,2022-06-03 09:29:00,10/Jun/22 12:00 AM,2022-06-23 13:28:00,Hugo Boss,Service Request (SR),28811.0,228.0,2022-06-23 09:41:00
CI-6769,387338,Closed,nsanchez,2022-04-28 15:28:00,10/May/22 12:00 AM,2022-06-27 10:23:00,Continental,Service Request (SR),56152.0,19888.0,2022-06-27 10:23:00
CI-6978,396299,Closed,nsanchez,2022-06-08 10:37:00,16/Jun/22 12:00 AM,2022-06-27 11:42:00,Rheinmetall,Service Request (SR),10401.0,17024.000000000004,2022-06-15 16:00:00
CI-6837,390260,Closed,nsanchez,2022-05-12 16:03:00,23/May/22 12:00 AM,2022-06-27 15:10:00,CEPSA,Service Request (SR),55006.0,11181.0,2022-06-23 17:11:00
CI-6912,393599,Closed,nsanchez,2022-05-24 16:11:00,30/May/22 12:00 AM,2022-06-27 15:24:00,Eberspacher,Service Request (SR),7022.0,13286.0,2022-06-20 11:48:00
CI-6980,396367,Closed,nsanchez,2022-06-08 15:01:00,20/Jun/22 12:00 AM,2022-06-27 15:24:00,Rheinmetall,Service Request (SR),10053.0,17330.000000000004,2022-06-15 14:34:00
CI-6913,393617,Closed,nsanchez,2022-05-24 16:23:00,31/May/22 12:00 AM,2022-06-27 15:26:00,Amadeus,Incident Request (IR),31246.000000000004,17657.0,2022-06-15 09:09:00
CI-6744,386427,Closed,nsanchez,2022-04-22 11:21:00,26/Apr/22 12:00 AM,2022-06-27 15:28:00,CMS Hasche Sigle,Incident Request (IR),36239.0,59048.0,2022-06-27 15:27:00
CI-6996,396940,Closed,yutaka,2022-06-13 02:17:00,17/Jun/22 12:00 AM,2022-06-28 11:28:00,Ineos,Service Request (SR),10643.0,11508.0,2022-06-20 11:40:00
CI-7044,399508,Closed,yutaka,2022-06-28 06:12:00,30/Jun/22 12:00 AM,2022-06-28 14:03:00,CMS Hasche Sigle,Service Request (SR),471.0,0.0,2022-06-28 14:03:00
CI-6999,397173,Closed,yutaka,2022-06-14 01:04:00,17/Jun/22 12:00 AM,2022-06-29 09:32:00,Endress Hauser,Service Request (SR),11512.0,10596.0,2022-06-23 12:23:00
CI-6943,394759,Closed,nsanchez,2022-05-31 11:59:00,08/Jun/22 12:00 AM,2022-06-29 14:51:00,Traton SE,Service Request (SR),327.0,20.0,2022-06-29 14:39:00
CI-6981,396376,Closed,nsanchez,2022-06-08 15:42:00,16/Jun/22 12:00 AM,2022-06-30 13:45:00,Rehau,Service Request (SR),14073.0,17490.0,2022-06-30 13:35:00
CI-7045,399696,Closed,yutaka,2022-06-28 14:02:00,29/Jun/22 12:00 AM,2022-06-30 14:52:00,Continental,Service Request (SR),878.0,2052.0000000000005,2022-06-29 04:40:00
CI-6907,393459,Closed,yutaka,2022-05-24 05:11:00,27/May/22 12:00 AM,2022-07-01 08:22:00,Hugo Boss,Service Request (SR),28592.0,26319.0,2022-06-13 01:44:00
CI-6963,395871,Closed,nsanchez,2022-06-07 10:50:00,20/Jun/22 12:00 AM,2022-07-01 08:33:00,Grupo Red Electrica,Service Request (SR),30173.0,4250.000000000001,2022-06-24 12:58:00
CI-7066,400392,Closed,gangelova,2022-07-01 08:41:00,08/Jul/22 12:00 AM,2022-07-01 10:10:00,Expense Development,Service Request (SR),89.0,0.0,2022-07-01 10:10:00
CI-6732,385691,Closed,nsanchez,2022-04-19 14:34:00,02/May/22 12:00 AM,2022-07-01 10:46:00,Hugo Boss,Service Request (SR),66606.00000000001,29824.0,2022-06-23 09:43:00
CI-7067,400458,Closed,salajan,2022-07-01 10:58:00,01/Jul/22 12:00 AM,2022-07-01 15:54:00,VW,Incident Request (IR),296.0,0.0,2022-07-01 15:54:00
CI-6972,396273,Closed,nsanchez,2022-06-08 10:02:00,14/Jun/22 12:00 AM,2022-07-04 08:16:00,CEPSA,Incident Request (IR),21738.0,15596.000000000002,2022-06-28 12:51:00
CI-7062,400257,Closed,gmalarski,2022-06-30 16:22:00,04/Jul/22 12:00 AM,2022-07-04 08:23:00,CEPSA,Incident Request (IR),5281.0,0.0,2022-07-04 08:23:00
CI-7059,399982,Closed,nsanchez,2022-06-29 15:21:00,01/Jul/22 12:00 AM,2022-07-04 14:48:00,Daimler (MFTBC),Service Request (SR),7157.0,10.0,2022-07-04 14:38:00
CI-7055,399897,Closed,aruizrobles,2022-06-29 11:48:00,30/Jun/22 12:00 AM,2022-07-05 10:24:00,Numiga,Service Request (SR),8482.000000000002,74.0,2022-07-05 09:10:00
CI-7028,398698,Closed,ssanz,2022-06-23 12:22:00,28/Jun/22 12:00 AM,2022-07-05 13:11:00,Enercon,Service Request (SR),7441.0,9888.0,2022-06-28 16:34:00
CI-6721,384803,Closed,ssanz,2022-04-13 14:26:00,22/Apr/22 12:00 AM,2022-07-05 13:15:00,Amadeus,Service Request (SR),89948.0,29501.0,2022-06-29 08:15:00
CI-6884,392701,Closed,guinoo,2022-05-19 08:55:00,02/Jun/22 12:00 AM,2022-07-05 13:24:00,Hugo Boss,Service Request (SR),53519.0,9102.0,2022-07-05 10:12:00
CI-6953,395070,Closed,aselmann,2022-06-02 09:01:00,09/Jun/22 12:00 AM,2022-07-05 15:07:00,Expense Development,Incident Request (IR),39026.0,8860.0,2022-06-28 15:27:00
CI-6987,396700,Closed,yutaka,2022-06-10 07:18:00,14/Jun/22 12:00 AM,2022-07-06 03:26:00,Amadeus,Service Request (SR),4130.000000000001,33078.00000000001,2022-06-17 03:14:00
CI-7071,400512,Closed,gangelova,2022-07-01 14:50:00,07/Jul/22 12:00 AM,2022-07-06 10:19:00,Expense Development,Service Request (SR),6929.0,0.0,2022-07-06 10:19:00
CI-7053,399892,Closed,aruizrobles,2022-06-29 11:38:00,30/Jun/22 12:00 AM,2022-07-08 08:06:00,Numiga,Service Request (SR),11613.0,1135.0,2022-07-07 13:29:00
CI-7018,398186,Closed,aruizrobles,2022-06-20 18:08:00,27/Jun/22 12:00 AM,2022-07-08 08:08:00,Numiga,Service Request (SR),7003.0,18249.0,2022-07-07 13:22:00
CI-7021,398386,Closed,aruizrobles,2022-06-21 18:45:00,28/Jun/22 12:00 AM,2022-07-08 08:09:00,Numiga,Service Request (SR),4843.0,18934.0,2022-07-07 13:23:00
CI-7061,400071,Closed,nsanchez,2022-06-30 09:02:00,11/Jul/22 12:00 AM,2022-07-08 13:50:00,VW,Service Request (SR),11800.0,8.000000000000002,2022-07-08 13:42:00
CI-6647,377426,Closed,yutaka,2022-03-24 02:37:00,31/Mar/22 12:00 AM,2022-07-11 01:33:00,Hugo Boss,Service Request (SR),127272.00000000001,27055.0,2022-07-05 10:11:00
CI-7015,398079,Closed,ssanz,2022-06-20 13:14:00,27/Jun/22 12:00 AM,2022-07-11 09:06:00,Bentley,Incident Request (IR),12243.0,17749.0,2022-07-06 06:54:00
CI-7009,397563,Closed,yutaka,2022-06-16 03:51:00,21/Jun/22 12:00 AM,2022-07-12 06:21:00,Lufthansa City Center,Service Request (SR),48.0,37542.0,2022-06-16 05:09:00
CI-6995,396935,Closed,yutaka,2022-06-13 01:31:00,17/Jun/22 12:00 AM,2022-07-12 06:23:00,Bayerischer Rundfunk,Service Request (SR),6690.0,35362.0,2022-06-20 09:49:00
CI-7056,399911,Closed,aruizrobles,2022-06-29 12:33:00,04/Jul/22 12:00 AM,2022-07-12 08:54:00,Numiga,Service Request (SR),14172.0,4329.000000000001,2022-07-12 08:36:00
CI-7089,401280,Closed,aruizrobles,2022-07-06 16:15:00,13/Jul/22 12:00 AM,2022-07-12 08:56:00,Numiga,Service Request (SR),8153.000000000001,48.0,2022-07-12 08:37:00
CI-7088,401271,Closed,aruizrobles,2022-07-06 16:07:00,13/Jul/22 12:00 AM,2022-07-12 08:57:00,Numiga,Service Request (SR),8182.000000000001,28.0,2022-07-12 08:37:00
CI-7087,401265,Closed,aruizrobles,2022-07-06 15:59:00,13/Jul/22 12:00 AM,2022-07-12 10:00:00,Numiga,Service Request (SR),3997.0000000000005,4284.000000000001,2022-07-12 08:37:00
CI-6836,390224,Closed,aklabisz,2022-05-12 15:12:00,19/May/22 12:00 AM,2022-07-12 10:20:00,Apleona,Service Request (SR),35591.0,51957.0,2022-07-12 10:19:00
CI-6976,396283,Closed,aruizrobles,2022-06-08 10:19:00,20/Jun/22 12:00 AM,2022-07-12 10:47:00,Numiga,Service Request (SR),48710.0,278.0,2022-07-12 08:36:00
CI-7065,400375,Closed,rohkamm,2022-07-01 07:33:00,04/Jul/22 12:00 AM,2022-07-12 11:37:00,Product Definition,Service Request (SR),16084.000000000002,0.0,2022-07-12 11:37:00
CI-7095,401699,Closed,nsanchez,2022-07-08 10:36:00,11/Jul/22 12:00 AM,2022-07-12 11:55:00,Ledvance,Incident Request (IR),4697.0,1142.0,2022-07-12 11:38:00
CI-7002,397320,Closed,aklabisz,2022-06-14 17:32:00,21/Jun/22 12:00 AM,2022-07-14 10:34:00,VW,Service Request (SR),25467.0,17315.000000000004,2022-07-14 09:47:00
CI-7030,398778,Closed,ssanz,2022-06-23 15:03:00,30/Jun/22 12:00 AM,2022-07-15 08:54:00,Amadeus,Incident Request (IR),15953.000000000002,15358.0,2022-07-13 14:46:00
CI-7027,398669,Closed,ssanz,2022-06-23 10:29:00,30/Jun/22 12:00 AM,2022-07-15 08:59:00,CMS Hasche Sigle,Incident Request (IR),22961.0,8629.000000000002,2022-07-14 09:48:00
CI-7017,398178,Closed,aruizrobles,2022-06-20 17:28:00,30/Jun/22 12:00 AM,2022-07-15 09:29:00,Munckhof,Service Request (SR),34411.00000000001,1110.0,2022-07-15 08:15:00
CI-7069,400464,Closed,aruizrobles,2022-07-01 11:06:00,08/Jul/22 12:00 AM,2022-07-19 10:35:00,Numiga,Service Request (SR),25834.0,55.0,2022-07-19 10:27:00
CI-7063,400304,Closed,aruizrobles,2022-06-30 18:01:00,08/Jul/22 12:00 AM,2022-07-19 15:26:00,Numiga,Service Request (SR),20066.0,7139.0,2022-07-11 08:40:00
CI-7092,401468,Closed,nsanchez,2022-07-07 12:10:00,14/Jul/22 12:00 AM,2022-07-20 10:26:00,LKW Walter,Service Request (SR),8607.000000000002,10009.0,2022-07-20 10:02:00
CI-7093,401543,Closed,nsanchez,2022-07-07 14:24:00,18/Jul/22 12:00 AM,2022-07-20 10:27:00,FBT-First Business Travel,Service Request (SR),8098.000000000001,4537.0,2022-07-13 17:12:00
CI-6997,396942,Closed,yutaka,2022-06-13 03:03:00,17/Jun/22 12:00 AM,2022-07-21 08:43:00,Munckhof,Service Request (SR),39909.0,15151.0,2022-07-11 12:30:00
CI-7097,402190,Closed,yutaka,2022-07-12 08:37:00,15/Jul/22 12:00 AM,2022-07-21 12:35:00,Transnet BW,Service Request (SR),2856.0,10342.0,2022-07-14 08:13:00
CI-7014,398055,Closed,ssanz,2022-06-20 11:54:00,27/Jun/22 12:00 AM,2022-07-21 15:41:00,LKW Walter,Incident Request (IR),6376.0,34392.00000000001,2022-07-11 17:05:00
CI-7058,399928,Closed,aruizrobles,2022-06-29 13:24:00,08/Jul/22 12:00 AM,2022-07-22 09:19:00,Numiga,Service Request (SR),28808.0,4067.0000000000005,2022-07-22 09:04:00
CI-6949,394887,Closed,nsanchez,2022-06-01 10:34:00,07/Jun/22 12:00 AM,2022-07-22 11:20:00,TUI AG,Service Request (SR),69017.00000000001,4469.0,2022-07-22 11:12:00
CI-7060,399998,Closed,nsanchez,2022-06-29 16:12:00,11/Jul/22 12:00 AM,2022-07-22 12:49:00,Endress Hauser,Service Request (SR),21491.0,11426.0,2022-07-20 16:22:00
CI-7098,402457,Closed,wehner,2022-07-13 08:18:00,29/Jul/22 12:00 AM,2022-07-22 15:39:00,TUI AG,Service Request (SR),13319.0,82.0,2022-07-22 14:17:00
CI-7043,399504,Closed,yutaka,2022-06-28 04:51:00,01/Jul/22 12:00 AM,2022-07-26 03:04:00,Amadeus,Service Request (SR),25645.0,14568.0,2022-07-25 12:09:00
CI-7116,402716,Closed,yutaka,2022-07-14 13:41:00,15/Jul/22 12:00 AM,2022-07-26 07:18:00,Transnet BW,Incident Request (IR),8.000000000000002,16889.000000000004,2022-07-14 13:49:00
CI-7011,397784,Closed,yutaka,2022-06-17 02:59:00,24/Jun/22 12:00 AM,2022-07-26 07:19:00,Init AG,Service Request (SR),25547.0,30873.0,2022-07-05 08:51:00
CI-7143,403573,Closed,aruizrobles,2022-07-19 13:51:00,26/Jul/22 12:00 AM,2022-07-26 09:34:00,Numiga,Service Request (SR),8256.000000000002,1567.0,2022-07-25 08:06:00
CI-7142,403566,Closed,aruizrobles,2022-07-19 13:39:00,26/Jul/22 12:00 AM,2022-07-26 09:35:00,Numiga,Service Request (SR),8267.000000000002,1569.0,2022-07-25 08:06:00
CI-7049,399756,Closed,nsanchez,2022-06-28 16:13:00,11/Jul/22 12:00 AM,2022-07-26 10:20:00,Hugo Boss,Service Request (SR),35957.0,4010.0000000000005,2022-07-20 16:21:00
CI-7054,399895,Closed,yutaka,2022-06-29 11:45:00,05/Jul/22 12:00 AM,2022-07-26 11:43:00,CEPSA,Service Request (SR),28673.0,10205.0,2022-07-20 09:30:00
CI-7108,402529,Closed,aruizrobles,2022-07-13 12:39:00,20/Jul/22 12:00 AM,2022-07-26 13:51:00,TM Con,Service Request (SR),16285.000000000002,2507.0,2022-07-26 13:49:00
CI-7128,403161,Closed,yutaka,2022-07-18 12:00:00,20/Jul/22 12:00 AM,2022-07-27 03:52:00,Grupo Red Electrica,Service Request (SR),4434.0,8038.000000000001,2022-07-21 13:54:00
CI-7052,399794,Closed,yutaka,2022-06-29 03:50:00,05/Jul/22 12:00 AM,2022-07-27 03:57:00,Vaillant,Incident Request (IR),9021.0,31306.000000000004,2022-07-05 10:11:00
CI-7051,399792,Closed,yutaka,2022-06-29 02:17:00,05/Jul/22 12:00 AM,2022-07-27 03:58:00,Ineos,Service Request (SR),26730.0,13691.0,2022-07-20 14:11:00
CI-7003,397329,Closed,yutaka,2022-06-15 01:46:00,21/Jun/22 12:00 AM,2022-07-27 04:00:00,FBT-First Business Travel,Service Request (SR),29751.0,30863.0,2022-07-06 09:14:00
CI-6986,396697,Closed,yutaka,2022-06-10 07:02:00,17/Jun/22 12:00 AM,2022-07-27 04:01:00,Vaillant,Service Request (SR),24230.0,43269.0,2022-07-04 13:58:00
CI-6985,396695,Closed,yutaka,2022-06-10 06:50:00,14/Jun/22 12:00 AM,2022-07-27 04:02:00,Ineos,Service Request (SR),27580.0,39932.0,2022-07-01 08:43:00
CI-7057,399914,Closed,nsanchez,2022-06-29 12:47:00,05/Jul/22 12:00 AM,2022-07-27 08:40:00,Traton SE,Incident Request (IR),23411.0,16662.000000000004,2022-07-19 16:22:00
CI-7113,402702,Closed,yutaka,2022-07-14 13:19:00,15/Jul/22 12:00 AM,2022-07-27 12:25:00,VW,Service Request (SR),9.0,18657.0,2022-07-14 13:28:00
CI-7084,401066,Closed,yutaka,2022-07-06 03:54:00,08/Jul/22 12:00 AM,2022-07-28 00:49:00,Vaillant,Service Request (SR),11470.0,20025.0,2022-07-14 03:05:00
CI-7124,403022,Closed,njackisch,2022-07-15 17:36:00,18/Jul/22 12:00 AM,2022-07-28 15:02:00,i:FAO,Service Request (SR),13925.0,4641.0,2022-07-25 09:41:00
CI-7125,403027,Closed,njackisch,2022-07-15 17:45:00,19/Jul/22 12:00 AM,2022-07-28 15:05:00,i:FAO,Service Request (SR),13916.0,4644.0,2022-07-25 09:41:00
CI-7117,402721,Closed,njackisch,2022-07-14 13:51:00,15/Jul/22 12:00 AM,2022-07-28 15:29:00,i:FAO,Service Request (SR),8788.0,11470.0,2022-07-20 16:19:00
CI-7050,399762,Closed,hardell,2022-06-28 16:29:00,15/Jul/22 12:00 AM,2022-07-28 16:58:00,Allianz,Service Request (SR),32725.000000000004,10504.0,2022-07-28 11:40:00
CI-7166,404512,Closed,aruizrobles,2022-07-22 14:15:00,27/Jul/22 12:00 AM,2022-07-29 11:47:00,Inetum,Service Request (SR),9695.0,237.0,2022-07-29 09:59:00
CI-7159,404082,Closed,aruizrobles,2022-07-20 18:52:00,27/Jul/22 12:00 AM,2022-07-29 12:05:00,Numiga,Service Request (SR),7086.0,5467.0,2022-07-29 09:36:00
CI-7160,404084,Closed,aruizrobles,2022-07-20 19:09:00,27/Jul/22 12:00 AM,2022-07-29 12:25:00,Numiga,Service Request (SR),12365.0,191.0,2022-07-29 10:00:00
CI-7122,402858,Closed,yutaka,2022-07-15 09:52:00,19/Jul/22 12:00 AM,2022-08-01 04:33:00,Grupo Red Electrica,Service Request (SR),7156.0,17005.000000000004,2022-07-20 09:13:00
CI-7164,404476,Closed,yutaka,2022-07-22 12:07:00,29/Jul/22 12:00 AM,2022-08-01 08:38:00,ProcurX,Service Request (SR),6754.0,7437.0,2022-07-27 04:41:00
CI-7184,405442,Closed,arastrilla,2022-07-28 16:29:00,29/Jul/22 12:00 AM,2022-08-01 08:59:00,Allianz,Service Request (SR),1460.0,3850.0,2022-07-29 16:49:00
CI-7171,404886,Closed,aruizrobles,2022-07-26 12:17:00,29/Jul/22 12:00 AM,2022-08-01 09:18:00,Amadeus Pre Sales Demos,Service Request (SR),8403.000000000002,58.0,2022-08-01 09:11:00
CI-7174,405050,Closed,arastrilla,2022-07-27 10:57:00,28/Jul/22 12:00 AM,2022-08-01 09:36:00,Allianz,Service Request (SR),3161.0,3958.0000000000005,2022-07-29 15:44:00
CI-7182,405419,Closed,arastrilla,2022-07-28 14:51:00,29/Jul/22 12:00 AM,2022-08-01 14:06:00,Allianz,Service Request (SR),5713.0,2.0000000000000004,2022-08-01 14:04:00
CI-7048,399736,Closed,skarja,2022-06-28 16:01:00,07/Jul/22 12:00 AM,2022-08-01 23:02:00,Rheinmetall,Service Request (SR),28026.0,21355.0,2022-07-19 10:25:00
CI-7126,403106,Closed,yutaka,2022-07-18 10:22:00,25/Jul/22 12:00 AM,2022-08-03 08:25:00,CMS Hasche Sigle,Service Request (SR),14409.0,8514.000000000002,2022-07-28 10:31:00
CI-7141,403545,Closed,aruizrobles,2022-07-19 12:54:00,22/Jul/22 12:00 AM,2022-08-03 10:22:00,Numiga,Service Request (SR),21265.0,183.0,2022-08-03 10:14:00
CI-7102,402485,Closed,achattopadhyay,2022-07-13 09:47:00,15/Jul/22 12:00 AM,2022-08-03 16:47:00,Holtzbrink,Service Request (SR),8907.0,21753.0,2022-08-03 16:46:00
CI-7073,400683,Closed,nsanchez,2022-07-04 12:21:00,07/Jul/22 12:00 AM,2022-08-04 08:53:00,TUI AG,Incident Request (IR),34843.00000000001,9589.0,2022-07-29 12:19:00
CI-7175,405091,Closed,nsanchez,2022-07-27 13:52:00,01/Aug/22 12:00 AM,2022-08-04 08:53:00,Daimler (MFTBC),Service Request (SR),6916.0,4305.000000000001,2022-08-01 09:11:00
CI-7185,405486,Closed,nsanchez,2022-07-29 08:40:00,15/Aug/22 12:00 AM,2022-08-04 08:54:00,Bentley,Service Request (SR),104.0,8550.000000000002,2022-08-01 11:39:00
CI-7172,404895,Closed,nsanchez,2022-07-26 12:23:00,01/Aug/22 12:00 AM,2022-08-04 08:54:00,Bentley,Service Request (SR),8803.0,3948.0000000000005,2022-08-01 15:07:00
CI-6674,382232,Closed,ngraf,2022-03-30 22:11:00,07/Apr/22 12:00 AM,2022-08-04 13:14:00,Rheinmetall,Incident Request (IR),57219.0,136903.00000000003,2022-08-04 11:31:00
CI-7008,397537,Closed,ssanz,2022-06-15 17:20:00,14/Jun/22 12:00 AM,2022-08-04 14:21:00,Allianz,Service Request (SR),43331.0,28490.0,2022-08-04 13:41:00
CI-7199,406174,Closed,yutaka,2022-08-03 02:49:00,10/Aug/22 12:00 AM,2022-08-05 05:39:00,Eberspacher,Service Request (SR),36.0,3014.0,2022-08-03 03:25:00
CI-7078,400823,Closed,yutaka,2022-07-05 04:19:00,15/Jul/22 12:00 AM,2022-08-05 05:43:00,CMS Hasche Sigle,Incident Request (IR),11488.0,33236.00000000001,2022-08-01 09:10:00
CI-7158,403924,Closed,aruizrobles,2022-07-20 12:56:00,27/Jul/22 12:00 AM,2022-08-05 09:53:00,Numiga,Service Request (SR),20332.0,2525.0,2022-08-03 10:04:00
CI-7133,403372,Closed,shimizu,2022-07-19 07:31:00,29/Jul/22 12:00 AM,2022-08-05 11:13:00,Product Management,Service Request (SR),20361.0,4341.000000000001,2022-08-03 11:11:00
CI-7161,404213,Closed,yutaka,2022-07-21 11:37:00,22/Jul/22 12:00 AM,2022-08-07 06:26:00,Lufthansa City Center,Service Request (SR),1492.0,22677.0,2022-07-22 12:29:00
CI-7038,399153,Closed,yutaka,2022-06-27 05:32:00,30/Jun/22 12:00 AM,2022-08-09 13:14:00,Endress Hauser,Incident Request (IR),59802.0,2580.0,2022-08-08 15:36:00
CI-7157,403813,Closed,nsanchez,2022-07-20 10:01:00,04/Aug/22 12:00 AM,2022-08-09 13:34:00,msg systems,Service Request (SR),28786.0,227.0,2022-08-09 09:47:00
CI-6755,386864,Closed,nsanchez,2022-04-26 17:16:00,02/May/22 12:00 AM,2022-08-09 14:31:00,Hugo Boss,Incident Request (IR),127477.00000000001,27182.0,2022-06-07 11:00:00
CI-7036,399007,Closed,ssanz,2022-06-24 13:42:00,01/Jul/22 12:00 AM,2022-08-10 08:18:00,Allianz,Service Request (SR),43108.0,24248.0,2022-08-09 14:51:00
CI-7001,397295,Closed,ssanz,2022-06-14 14:15:00,21/Jun/22 12:00 AM,2022-08-10 08:24:00,Allianz,Service Request (SR),54897.0,26832.0,2022-08-04 13:41:00
CI-7180,405293,Closed,nsanchez,2022-07-28 11:27:00,04/Aug/22 12:00 AM,2022-08-10 12:23:00,EnBW,Service Request (SR),17624.0,1152.0,2022-08-10 12:20:00
CI-7203,406491,Closed,fkazmierczak,2022-08-04 09:51:00,11/Aug/22 12:00 AM,2022-08-10 14:32:00,TUI AG,Service Request (SR),8919.0,2.0000000000000004,2022-08-10 14:30:00
CI-7115,402712,Closed,aruizrobles,2022-07-14 13:32:00,21/Jul/22 12:00 AM,2022-08-11 13:24:00,Numiga,Service Request (SR),36261.0,4051.0000000000005,2022-08-11 13:13:00
CI-6656,380974,Closed,aklabisz,2022-03-25 14:18:00,31/Mar/22 12:00 AM,2022-08-12 09:10:00,msg systems,Service Request (SR),22848.0,172488.0,2022-08-11 15:39:00
CI-7212,406780,Closed,aruizrobles,2022-08-05 13:15:00,12/Aug/22 12:00 AM,2022-08-12 09:18:00,Numiga,Service Request (SR),9800.0,43.0,2022-08-12 08:54:00
CI-7195,405963,Closed,nsanchez,2022-08-02 08:53:00,11/Aug/22 12:00 AM,2022-08-12 12:37:00,Bentley,Service Request (SR),366.0,14258.0,2022-08-02 14:59:00
CI-7209,406638,Closed,yutaka,2022-08-05 03:34:00,10/Aug/22 12:00 AM,2022-08-15 02:54:00,ProcurX,Service Request (SR),385.0,13975.0,2022-08-05 09:59:00
CI-7004,397344,Closed,yutaka,2022-06-15 07:30:00,22/Jun/22 12:00 AM,2022-08-15 03:28:00,Hugo Boss,Service Request (SR),32606.000000000004,54992.0,2022-07-25 09:32:00
